"score","message","prob"
"neutral","is there a black friday deal for college tuition or is that not a thing?",0.9904823883510941
"neutral","i just want a guy to come over and watch porn with me naked",0.9519462764338624
"neutral","is he smart or just a pseudo-intellectual?: a geneseo memoir",0.5114247311827956
"neutral","im 18 f and i want to lose my virginity already and i honestly dont even care much who its to any more",0.9999946752431832
"negative","in the morning i plan to fix my life!",0.6958045849098599
"neutral","if its all just peaches and cream all the time itd be a desert ya dingus",0.9794920199073279
"negative","i wear my headphones so i dont have to hear myself panting as i walk around campus",0.8342135262011433
"neutral","can i rush apo even though im a senior",0.9943998506626843
"neutral","everyone else is asleep... will someone have breakfast with me?",0.5292072322670375
"neutral","i really need to take a stress poop but the bathrooms in milne are too god damn busy for my poop shyness",0.9999927402722842
"neutral","gonna get fucked by this ancient rome midterm tomorrow",0.5332866152768045
"neutral","any girls wanna see how weak my pull out game is?",0.9873499837820305
"negative","im going home to eat then study some more but im going to walk really slow and hope i get hit by a mid sized sedan on the way",0.5431175346561398
"neutral","i would fuck a professor for good grades",0.9832041343669251
"neutral","want to fuck",0.9629863967099019
"neutral","why was there a guy in daga squeezing a tube of toothpaste into his ass last night? how drunk was he?",0.9930600866006287
"neutral","the bitches on my quad laughing like mother fucking chickens at this time of night need to shut the fuck up",0.9999855613399323
"negative","ive come to the conclusion that im an undatable person its the only explanation",0.5282909930715937
"neutral","has anybody found a set of keys to a chevy? please let me know if you have them",0.9038004750593824
"negative","it took me 21 years to realize that be there or be square is because youre not around",0.5865384615384616
"neutral","i need a girl with a higher sex drive",0.9999083537583899
"neutral","anyone know when towsleys calc test is?",0.9811442385173247
"neutral","there are going to be children and families there. the teddy bears go to children in livingston county who look up to us college students. please dont ruin this by doing the protest tonight",0.8169792611001968
"negative","what is the point of having classes today and tomorrow?",0.844478279236781
"neutral","if youre targeting a specific person on yik yak you are a massive pile of shit just saying",0.9641747405836152
"neutral","the dress is neither color! people this is the media trying to distract us from the true news! ... house of cards releases tonight.",0.9999150902333435
"neutral","just saw my grade from petersons test...... im definately sucking him off for an a now.",0.9994682929932832
"neutral","i want him so much... but winter break. ugh -_-",0.5114247311827956
"negative","just when i thought this week couldnt get worse i managed to get young thug saying somethin wrong with the pussy stuck in my head for the last 3 hours.",0.9999864295269849
"positive","i am a man and i dont enjoy sex or masturbation... its just a chore i need to do like showering",0.8375715673157248
"neutral","i think i might miss you but maybe thats the sleep deprivation and homesickness getting to me",0.9046688641824949
"neutral","i thought today was a good day until i realized that ago is considered the hottest sorority on campus",0.9585148411435453
"neutral","met a girl today who made me question my sexuality.",0.9200923279841724
"neutral","safe sex is great sex better wear a latex..you dont want that late text that i think im late text",0.8418537871298781
"neutral","i wonder if chicks have to check all 3 stalls in milne to take a shit",0.9962960018681466
"neutral","why do i literally always wake up at 3 am horny af but pitifully alone?",0.7926051295404244
"neutral","had the best threesome of my life last night. there were a couple no shows but i still had a great time.",0.970757605209447
"neutral","someone help! my gpa is falling and i cant get it up!",0.9916070554023159
"negative","so all townies between the ages of 20-35 are scumbags? so its okay for me to stereotype all the students in my hometown and say they are arrogant sloppy drunks who disgrace the name of geneseo?",0.7120913018843639
"neutral","life was so much easier when everyone had the same iphone charger...",0.9883116883116883
"neutral","q: whats black and blue and red all over?  a: apparently that dress after i stab my eyes out when i go crazy",0.998256119016019
"neutral","how many dead babies does it take to screw in a lightbulb? obviously not 8 because my basement is still dark.",0.9930600866006287
"neutral","ppl who take shits in the book and bits bathroom are pioneers",0.9990910927085438
"neutral","sometimes you swallow a pill dry and it feels like its stuck in your throat",0.9906655423896804
"neutral","to the person taking up a computer in the library by playing chess please go fuck yourself",0.6596980021369675
"negative","i really wish i could find a girl whos into femdom but idk how the hell to bring it up",0.8159885341189586
"neutral","just remembered i accidentally picked up two of my roommates cum tissues this morning and put them in the garbage",0.9927320163995527
"neutral","if only you could take a joke as well as you can take a dick ...",0.9994682929932832
"neutral","please tell me im not the only one who totally wasted study day",0.9670931455064603
"negative","meal plan or flex? um do you take printer balance?",0.900341546718712
"neutral","lets just boycot and not go to class.",0.5571010248901903
"negative","seeing lewis passed out in the back of class just reminds me that i have another day until i leave for thanksgiving agh",0.9299587392062614
"neutral","whoever invented thirsty thursday obviously didnt have class friday morning",0.5114247311827956
"neutral","just spent the last hour calling uhots. still starving",0.9848582891160864
